case-0603	4580,2627,14941,5697,37814,1013,1010,1054,1048,1051,1013,1010,4230,3922,17325,1155,12493,11300,22982,14941,6348,6401,13785,66633	4580,2627,14941,5697,37814,1013,1010,1054,1048,1051,1013,1010,4230,3922,17325,1155,12493,11300,22982,14941,6348,6401,13785,66633
case-0604	10311,1278,4440,1321,66370,1494,1013,1010,1054,1048,1052,1013,1010,1689,9605,3721	10311,1278,4440,1321,66370,1494,1013,1010,1054,1048,1052,1013,1010,1689,9605,3721
case-0605	28117,2830,1690,1445,41727,51714,4580,2627,14941,24648,1826,1054,1048,1053,1010,12562,2252,1044,2564,12929,8616,16331,6908,1376,2925,1059	28117,2830,1690,1445,41727,51714,4580,2627,14941,24648,1826,1054,1048,1053,1010,12562,2252,1044,2564,12929,8616,16331,6908,1376,2925,1059
case-0606	131032,1161,5387,1154,61970,34756,51836,14941,60649,9018,1032,1054,1048,1054,78507,5387,1154,61970,34756,51836,14941,60649,9018	131032,1161,5387,1154,61970,34756,51836,14941,60649,9018,1032,1054,1048,1054,78507,5387,1154,61970,34756,51836,14941,60649,9018
case-0607	1073,4525,5257,1729,7534,2688,1494,3997,1054,1048,1055,3997,1073,4525,5257,1729,7534,2688,1494	1073,4525,5257,1729,7534,2688,1494,3997,1054,1048,1055,3997,1073,4525,5257,1729,7534,2688,1494
case-0608	12562,2252,1044,2564,12929,8616,16331,6908,1376,2925,1059,1287,1168,1054,1048,1056,1287,1168,9226,7739,2864,1895,49875,19602	12562,2252,1044,2564,12929,8616,16331,6908,1376,2925,1059,1287,1168,1054,1048,1056,1287,1168,9226,7739,2864,1895,49875,19602
case-0609	131032,1161,5387,1154,61970,34756,51836,14941,60649,9018,1009,1054,1048,1057,1009,90795,2461,61970,34756,9963,30094,16660,22221,1160,49740,3393,1013,1010,1356,26303,1240,1159,1153,1130,1240,1159,1143,1179,1239,1184,1143,29568,1240,1159,1140,1136	131032,1161,5387,1154,61970,34756,51836,14941,60649,9018,1009,1054,1048,1057,1009,90795,2461,61970,34756,9963,30094,16660,22221,1160,49740,3393,1013,1010,1356,26303,1240,1159,1153,1130,1240,1159,1143,1179,1239,1184,1143,29568,1240,1159,1140,1136
case-0610	30499,11473,1287,1168,1054,1049,1048,1287,1168,22177,88164	30499,11473,1287,1168,1054,1049,1048,1287,1168,22177,88164
case-0611	28117,2830,1690,1445,41727,51714,4580,2627,14941,24648,1495,3997,1054,1049,1049,3997,3150,2282,1376,6230,9519,6699,29363,1058,1429,3393,2627,99641,46005,3455	28117,2830,1690,1445,41727,51714,4580,2627,14941,24648,1495,3997,1054,1049,1049,3997,3150,2282,1376,6230,9519,6699,29363,1058,1429,3393,2627,99641,46005,3455
case-0612	4580,2627,14941,5697,37814,3997,1054,1049,1050,3997,56442,4897,13690,71240,19596,10590,77481,11300,123117	4580,2627,14941,5697,37814,3997,1054,1049,1050,3997,56442,4897,13690,71240,19596,10590,77481,11300,123117
case-0613	30499,11473,1010,1054,1049,1051,1010,32587,1299,11139,44618,11139,1608,11388,2794,84349	30499,11473,1010,1054,1049,1051,1010,32587,1299,11139,44618,11139,1608,11388,2794,84349
case-0614	3149,2229,8897,1044,1289,3640,1293,1850,1261,1867,1289,1032,1054,1049,1052,17010,2830,1690,1445,41727,51714,4580,2627,14941,24648,1495	3149,2229,8897,1044,1289,3640,1293,1850,1261,1867,1289,1032,1054,1049,1052,17010,2830,1690,1445,41727,51714,4580,2627,14941,24648,1495
case-0615	4580,104880,1215,1129,33280,1214,1185,6829,3796,128254,6587,1214,1187,2627,104880,97014,6829,1013,1010,1054,1049,1053,1013,1010,4230,3922,17325,1155,12493,11300,22982,14941,6348,6401,13785,66633	4580,104880,1215,1129,33280,1214,1185,6829,3796,128254,6587,1214,1187,2627,104880,97014,6829,1013,1010,1054,1049,1053,1013,1010,4230,3922,17325,1155,12493,11300,22982,14941,6348,6401,13785,66633
case-0616	32587,1299,11139,44618,11139,1608,11388,2794,84349,1032,1054,1049,1054,18228,1278,4440,1321,66370,1494,1010,28440,106505,82822,33468,35416	32587,1299,11139,44618,11139,1608,11388,2794,84349,1032,1054,1049,1054,18228,1278,4440,1321,66370,1494,1010,28440,106505,82822,33468,35416
case-0617	12562,2252,1044,2564,12929,8616,16331,6908,1376,2925,1365,1054,1049,1055,1010,9226,7739,2864,1895,49875,19602	12562,2252,1044,2564,12929,8616,16331,6908,1376,2925,1365,1054,1049,1055,1010,9226,7739,2864,1895,49875,19602
case-0618	131032,1161,5387,1154,61970,34756,51836,14941,60649,9018,1009,1054,1049,1056,1009,4580,104880,1215,1129,33280,1214,1185,6829,3796,128254,6587,1214,1187,2627,104880,97014,6829	131032,1161,5387,1154,61970,34756,51836,14941,60649,9018,1009,1054,1049,1056,1009,4580,104880,1215,1129,33280,1214,1185,6829,3796,128254,6587,1214,1187,2627,104880,97014,6829
case-0619	19954,6566,11748,18067,61971,1056,1287,1168,1054,1049,1057,1287,1168,19954,6566,11748,18067,61971,1056	19954,6566,11748,18067,61971,1056,1287,1168,1054,1049,1057,1287,1168,19954,6566,11748,18067,61971,1056
case-0620	28117,2830,1690,1445,41727,51714,4580,2627,14941,24648,1826,1054,1050,1048,1010,1120,1376,16753,2149,2811,1429,9,1897,1429,1110,2811,1032,1049,1050,1051,1052,1053,1125	28117,2830,1690,1445,41727,51714,4580,2627,14941,24648,1826,1054,1050,1048,1010,1120,1376,16753,2149,2811,1429,9,1897,1429,1110,2811,1032,1049,1050,1051,1052,1053,1125
case-0621	4580,104880,1215,1129,33280,1214,1185,6829,3796,128254,6587,1214,1187,2627,104880,97014,6829,1032,1054,1050,1049,3712,104880,1215,1129,33280,1214,1185,6829,3796,128254,6587,1214,1187,2627,104880,97014,6829	4580,104880,1215,1129,33280,1214,1185,6829,3796,128254,6587,1214,1187,2627,104880,97014,6829,1032,1054,1050,1049,3712,104880,1215,1129,33280,1214,1185,6829,3796,128254,6587,1214,1187,2627,104880,97014,6829
case-0622	1689,9605,3721,1013,1010,1054,1050,1050,1013,1010,19954,6566,11748,18067,61971,1056	1689,9605,3721,1013,1010,1054,1050,1050,1013,1010,19954,6566,11748,18067,61971,1056
case-0623	9226,7739,2864,1895,49875,19602,1032,1054,1050,1051,2018,2282,1376,6230,9519,6699,29363,1058,1429,3393,2627,99641,46005,3455,4518,1000	9226,7739,2864,1895,49875,19602,1032,1054,1050,1051,2018,2282,1376,6230,9519,6699,29363,1058,1429,3393,2627,99641,46005,3455,4518,1000
case-0624	6379,3105,1215,1180,6587,43556,4580,2627,14941,1010,1054,1050,1052,1010,44523,14426,9963,3796,16660,13474,25583,20741,1151,82232,92997,61161,18916,118878	6379,3105,1215,1180,6587,43556,4580,2627,14941,1010,1054,1050,1052,1010,44523,14426,9963,3796,16660,13474,25583,20741,1151,82232,92997,61161,18916,118878
case-0625	32587,1299,11139,44618,11139,1608,11388,2794,84349,4518,1054,1050,1053,4518,1073,4525,5257,1729,7534,2688,1494	32587,1299,11139,44618,11139,1608,11388,2794,84349,4518,1054,1050,1053,4518,1073,4525,5257,1729,7534,2688,1494
case-0626	1120,1376,16753,2149,2811,1429,9,1897,1429,1110,2811,1032,1049,1050,1051,1052,1053,1125,4518,1054,1050,1054,4518,28117,2830,1690,1445,41727,51714,4580,2627,14941,24648,1495	1120,1376,16753,2149,2811,1429,9,1897,1429,1110,2811,1032,1049,1050,1051,1052,1053,1125,4518,1054,1050,1054,4518,28117,2830,1690,1445,41727,51714,4580,2627,14941,24648,1495
case-0627	90795,2461,61970,34756,9963,30094,16660,22221,1160,49740,3393,4518,1054,1050,1055,4518,131032,1161,5387,1154,61970,34756,51836,14941,60649,9018	90795,2461,61970,34756,9963,30094,16660,22221,1160,49740,3393,4518,1054,1050,1055,4518,131032,1161,5387,1154,61970,34756,51836,14941,60649,9018
case-0628	1689,9605,3721,1032,1054,1050,1056,10523,6566,11748,18067,61971,1056	1689,9605,3721,1032,1054,1050,1056,10523,6566,11748,18067,61971,1056
case-0629	9226,7739,2864,1895,49875,19602,1287,1168,1054,1050,1057,1287,1168,3150,2282,1376,6230,9519,6699,29363,1058,1429,3393,2627,99641,46005,3455	9226,7739,2864,1895,49875,19602,1287,1168,1054,1050,1057,1287,1168,3150,2282,1376,6230,9519,6699,29363,1058,1429,3393,2627,99641,46005,3455
case-0630	131032,1161,5387,1154,61970,34756,51836,14941,60649,9018,4518,1054,1051,1048,4518,23245,39345,4413,32632,1150,26197,3105,61748,1013,1010,3922,4413,128254,6926	131032,1161,5387,1154,61970,34756,51836,14941,60649,9018,4518,1054,1051,1048,4518,23245,39345,4413,32632,1150,26197,3105,61748,1013,1010,3922,4413,128254,6926
case-0631	32587,1299,11139,44618,11139,1608,11388,2794,84349,1010,1054,1051,1049,1010,1073,4525,5257,1729,7534,2688,1494	32587,1299,11139,44618,11139,1608,11388,2794,84349,1010,1054,1051,1049,1010,1073,4525,5257,1729,7534,2688,1494
case-0632	1120,1376,16753,2149,2811,1429,9,1897,1429,1110,2811,1032,1049,1050,1051,1052,1053,1125,4518,1054,1051,1050,4518,12562,2252,1044,2564,12929,8616,16331,6908,1376,2925,1059	1120,1376,16753,2149,2811,1429,9,1897,1429,1110,2811,1032,1049,1050,1051,1052,1053,1125,4518,1054,1051,1050,4518,12562,2252,1044,2564,12929,8616,16331,6908,1376,2925,1059
case-0633	23245,39345,4413,32632,1150,26197,3105,61748,1032,1054,1051,1051,15502,4897,13690,71240,19596,10590,77481,11300,123117	23245,39345,4413,32632,1150,26197,3105,61748,1032,1054,1051,1051,15502,4897,13690,71240,19596,10590,77481,11300,123117
case-0634	19954,6566,11748,18067,61971,1056,1009,1054,1051,1052,37778,9605,3721	19954,6566,11748,18067,61971,1056,1009,1054,1051,1052,37778,9605,3721
case-0635	3150,2282,1376,6230,9519,6699,29363,1058,1429,3393,2627,99641,46005,3455,4518,1054,1051,1053,4518,3149,2229,8897,1044,1289,3640,1293,1850,1261,1867,1289	3150,2282,1376,6230,9519,6699,29363,1058,1429,3393,2627,99641,46005,3455,4518,1054,1051,1053,4518,3149,2229,8897,1044,1289,3640,1293,1850,1261,1867,1289
case-0636	131032,1161,5387,1154,61970,34756,51836,14941,60649,9018,3997,1054,1051,1054,3997,4580,104880,1215,1129,33280,1214,1185,6829,3796,128254,6587,1214,1187,2627,104880,97014,6829	131032,1161,5387,1154,61970,34756,51836,14941,60649,9018,3997,1054,1051,1054,3997,4580,104880,1215,1129,33280,1214,1185,6829,3796,128254,6587,1214,1187,2627,104880,97014,6829
case-0637	1073,4525,5257,1729,7534,2688,1494,1010,1054,1051,1055,1010,30499,11473,3997,1199,1133,1199,1134	1073,4525,5257,1729,7534,2688,1494,1010,1054,1051,1055,1010,30499,11473,3997,1199,1133,1199,1134
case-0638	28117,2830,1690,1445,41727,51714,4580,2627,14941,24648,1826,1054,1051,1056,1010,28117,2830,1690,1445,41727,51714,4580,2627,14941,24648,1495	28117,2830,1690,1445,41727,51714,4580,2627,14941,24648,1826,1054,1051,1056,1010,28117,2830,1690,1445,41727,51714,4580,2627,14941,24648,1495
case-0639	23245,39345,4413,32632,1150,26197,3105,61748,1010,1054,1051,1057,1010,44523,14426,9963,3796,16660,13474,25583,20741,1151,82232,92997,61161,18916,118878	23245,39345,4413,32632,1150,26197,3105,61748,1010,1054,1051,1057,1010,44523,14426,9963,3796,16660,13474,25583,20741,1151,82232,92997,61161,18916,118878
case-0640	32587,1299,11139,44618,11139,1608,11388,2794,84349,1032,1032,1054,1052,1048,1032,1362,4525,5257,1729,7534,2688,1494	32587,1299,11139,44618,11139,1608,11388,2794,84349,1032,1032,1054,1052,1048,1032,1362,4525,5257,1729,7534,2688,1494
case-0641	1120,1376,16753,2149,2811,1429,9,1897,1429,1110,2811,1032,1049,1050,1051,1052,1053,1125,1032,1054,1052,1049,2018,2282,1376,6230,9519,6699,29363,1058,1429,3393,2627,99641,46005,3455	1120,1376,16753,2149,2811,1429,9,1897,1429,1110,2811,1032,1049,1050,1051,1052,1053,1125,1032,1054,1052,1049,2018,2282,1376,6230,9519,6699,29363,1058,1429,3393,2627,99641,46005,3455
case-0642	23245,39345,4413,32632,1150,26197,3105,61748,4518,1054,1052,1050,4518,90795,2461,61970,34756,9963,30094,16660,22221,1160,49740,3393	23245,39345,4413,32632,1150,26197,3105,61748,4518,1054,1052,1050,4518,90795,2461,61970,34756,9963,30094,16660,22221,1160,49740,3393
case-0643	30499,11473,1010,1054,1052,1051,1010,30499,11473	30499,11473,1010,1054,1052,1051,1010,30499,11473
case-0644	3150,2282,1376,6230,9519,6699,29363,1058,1429,3393,2627,99641,46005,3455,1013,1010,1054,1052,1052,1013,1010,28117,2830,1690,1445,41727,51714,4580,2627,14941,24648,1495,1032,23056,1163,16077,8629	3150,2282,1376,6230,9519,6699,29363,1058,1429,3393,2627,99641,46005,3455,1013,1010,1054,1052,1052,1013,1010,28117,2830,1690,1445,41727,51714,4580,2627,14941,24648,1495,1032,23056,1163,16077,8629
case-0645	4580,104880,1215,1129,33280,1214,1185,6829,3796,128254,6587,1214,1187,2627,104880,97014,6829,1287,1168,1054,1052,1053,1287,1168,56442,4897,13690,71240,19596,10590,77481,11300,123117	4580,104880,1215,1129,33280,1214,1185,6829,3796,128254,6587,1214,1187,2627,104880,97014,6829,1287,1168,1054,1052,1053,1287,1168,56442,4897,13690,71240,19596,10590,77481,11300,123117
case-0646	1073,4525,5257,1729,7534,2688,1494,1032,1054,1052,1054,10523,6566,11748,18067,61971,1056	1073,4525,5257,1729,7534,2688,1494,1032,1054,1052,1054,10523,6566,11748,18067,61971,1056
case-0647	3150,2282,1376,6230,9519,6699,29363,1058,1429,3393,2627,99641,46005,3455,1032,1032,1054,1052,1055,1032,2018,2282,1376,6230,9519,6699,29363,1058,1429,3393,2627,99641,46005,3455	3150,2282,1376,6230,9519,6699,29363,1058,1429,3393,2627,99641,46005,3455,1032,1032,1054,1052,1055,1032,2018,2282,1376,6230,9519,6699,29363,1058,1429,3393,2627,99641,46005,3455
case-0648	4580,104880,1215,1129,33280,1214,1185,6829,3796,128254,6587,1214,1187,2627,104880,97014,6829,1032,1032,1054,1052,1056,1032,38551,14426,9963,3796,16660,13474,25583,20741,1151,82232,92997,61161,18916,118878	4580,104880,1215,1129,33280,1214,1185,6829,3796,128254,6587,1214,1187,2627,104880,97014,6829,1032,1032,1054,1052,1056,1032,38551,14426,9963,3796,16660,13474,25583,20741,1151,82232,92997,61161,18916,118878
case-0649	19954,6566,11748,18067,61971,1056,4518,1054,1052,1057,4518,22177,88164	19954,6566,11748,18067,61971,1056,4518,1054,1052,1057,4518,22177,88164
case-0650	12562,2252,1044,2564,12929,8616,16331,6908,1376,2925,1059,1032,1032,1054,1053,1048,1032,2018,2282,1376,6230,9519,6699,29363,1058,1429,3393,2627,99641,46005,3455	12562,2252,1044,2564,12929,8616,16331,6908,1376,2925,1059,1032,1032,1054,1053,1048,1032,2018,2282,1376,6230,9519,6699,29363,1058,1429,3393,2627,99641,46005,3455
case-0651	4230,3922,17325,1155,12493,11300,22982,14941,6348,6401,13785,66633,1032,1032,1054,1053,1049,1032,112852,17325,1155,12493,11300,22982,14941,6348,6401,13785,66633,1013,1010,1356,26303,1240,1159,1153,1130,1240,1159,1143,1179,1239,1184,1143,29568,1240,1159,1140,1136	4230,3922,17325,1155,12493,11300,22982,14941,6348,6401,13785,66633,1032,1032,1054,1053,1049,1032,112852,17325,1155,12493,11300,22982,14941,6348,6401,13785,66633,1013,1010,1356,26303,1240,1159,1153,1130,1240,1159,1143,1179,1239,1184,1143,29568,1240,1159,1140,1136
case-0652	1689,9605,3721,3997,1054,1053,1050,3997,1073,4525,5257,1729,7534,2688,1494	1689,9605,3721,3997,1054,1053,1050,3997,1073,4525,5257,1729,7534,2688,1494
case-0653	3149,2229,8897,1044,1289,3640,1293,1850,1261,1867,1289,1013,1010,1054,1053,1051,1013,1010,1120,1376,16753,2149,2811,1429,9,1897,1429,1110,2811,1032,1049,1050,1051,1052,1053,1125	3149,2229,8897,1044,1289,3640,1293,1850,1261,1867,1289,1013,1010,1054,1053,1051,1013,1010,1120,1376,16753,2149,2811,1429,9,1897,1429,1110,2811,1032,1049,1050,1051,1052,1053,1125
case-0654	90795,2461,61970,34756,9963,30094,16660,22221,1160,49740,3393,1009,1054,1053,1052,1009,4580,2627,14941,5697,37814	90795,2461,61970,34756,9963,30094,16660,22221,1160,49740,3393,1009,1054,1053,1052,1009,4580,2627,14941,5697,37814
case-0655	1073,4525,5257,1729,7534,2688,1494,1032,1054,1053,1053,10523,6566,11748,18067,61971,1056	1073,4525,5257,1729,7534,2688,1494,1032,1054,1053,1053,10523,6566,11748,18067,61971,1056
case-0656	3149,2229,8897,1044,1289,3640,1293,1850,1261,1867,1289,3997,1054,1053,1054,3997,3149,2229,8897,1044,1289,3640,1293,1850,1261,1867,1289	3149,2229,8897,1044,1289,3640,1293,1850,1261,1867,1289,3997,1054,1053,1054,3997,3149,2229,8897,1044,1289,3640,1293,1850,1261,1867,1289
case-0657	56442,4897,13690,71240,19596,10590,77481,11300,123117,3997,1054,1053,1055,3997,4230,3922,17325,1155,12493,11300,22982,14941,6348,6401,13785,66633	56442,4897,13690,71240,19596,10590,77481,11300,123117,3997,1054,1053,1055,3997,4230,3922,17325,1155,12493,11300,22982,14941,6348,6401,13785,66633
case-0658	1073,4525,5257,1729,7534,2688,1494,1009,1054,1053,1056,1009,10311,1278,4440,1321,66370,1494,1287,1168,28440,106505,82822,33468,35416	1073,4525,5257,1729,7534,2688,1494,1009,1054,1053,1056,1009,10311,1278,4440,1321,66370,1494,1287,1168,28440,106505,82822,33468,35416
case-0659	3149,2229,8897,1044,1289,3640,1293,1850,1261,1867,1289,1009,1054,1053,1057,16676,2282,1376,6230,9519,6699,29363,1058,1429,3393,2627,99641,46005,3455	3149,2229,8897,1044,1289,3640,1293,1850,1261,1867,1289,1009,1054,1053,1057,16676,2282,1376,6230,9519,6699,29363,1058,1429,3393,2627,99641,46005,3455
case-0660	4580,104880,1215,1129,33280,1214,1185,6829,3796,128254,6587,1214,1187,2627,104880,97014,6829,1009,1054,1054,1048,1009,4580,2627,14941,5697,37814	4580,104880,1215,1129,33280,1214,1185,6829,3796,128254,6587,1214,1187,2627,104880,97014,6829,1009,1054,1054,1048,1009,4580,2627,14941,5697,37814
case-0661	1689,9605,3721,1287,1168,1054,1054,1049,1287,1168,1073,4525,5257,1729,7534,2688,1494	1689,9605,3721,1287,1168,1054,1054,1049,1287,1168,1073,4525,5257,1729,7534,2688,1494
case-0662	28117,2830,1690,1445,41727,51714,4580,2627,14941,24648,1495,1287,1168,1054,1054,1050,1287,1168,3150,2282,1376,6230,9519,6699,29363,1058,1429,3393,2627,99641,46005,3455	28117,2830,1690,1445,41727,51714,4580,2627,14941,24648,1495,1287,1168,1054,1054,1050,1287,1168,3150,2282,1376,6230,9519,6699,29363,1058,1429,3393,2627,99641,46005,3455
case-0663	6379,3105,1215,1180,6587,43556,4580,2627,14941,4518,1054,1054,1051,4518,56442,4897,13690,71240,19596,10590,77481,11300,123117	6379,3105,1215,1180,6587,43556,4580,2627,14941,4518,1054,1054,1051,4518,56442,4897,13690,71240,19596,10590,77481,11300,123117
case-0664	1689,9605,3721,1009,1054,1054,1052,1009,10311,1278,4440,1321,66370,1494	1689,9605,3721,1009,1054,1054,1052,1009,10311,1278,4440,1321,66370,1494
case-0665	3150,2282,1376,6230,9519,6699,29363,1058,1429,3393,2627,99641,46005,3455,1032,1054,1054,1053,31191,2252,1044,2564,12929,8616,16331,6908,1376,2925,1059,1032,1324,1204,1129	3150,2282,1376,6230,9519,6699,29363,1058,1429,3393,2627,99641,46005,3455,1032,1054,1054,1053,31191,2252,1044,2564,12929,8616,16331,6908,1376,2925,1059,1032,1324,1204,1129
case-0666	6379,3105,1215,1180,6587,43556,4580,2627,14941,1032,1054,1054,1054,3712,104880,1215,1129,33280,1214,1185,6829,3796,128254,6587,1214,1187,2627,104880,97014,6829	6379,3105,1215,1180,6587,43556,4580,2627,14941,1032,1054,1054,1054,3712,104880,1215,1129,33280,1214,1185,6829,3796,128254,6587,1214,1187,2627,104880,97014,6829
case-0667	10311,1278,4440,1321,66370,1494,1009,1054,1054,1055,1009,1073,4525,5257,1729,7534,2688,1494	10311,1278,4440,1321,66370,1494,1009,1054,1054,1055,1009,1073,4525,5257,1729,7534,2688,1494
case-0668	3149,2229,8897,1044,1289,3640,1293,1850,1261,1867,1289,1032,1054,1054,1056,17010,2830,1690,1445,41727,51714,4580,2627,14941,24648,1495	3149,2229,8897,1044,1289,3640,1293,1850,1261,1867,1289,1032,1054,1054,1056,17010,2830,1690,1445,41727,51714,4580,2627,14941,24648,1495
case-0669	4580,2627,14941,5697,37814,1010,1054,1054,1057,1010,56442,4897,13690,71240,19596,10590,77481,11300,123117	4580,2627,14941,5697,37814,1010,1054,1054,1057,1010,56442,4897,13690,71240,19596,10590,77481,11300,123117
case-0670	1689,9605,3721,1032,1032,1054,1055,1048,1032,1362,4525,5257,1729,7534,2688,1494	1689,9605,3721,1032,1032,1054,1055,1048,1032,1362,4525,5257,1729,7534,2688,1494
case-0671	3150,2282,1376,6230,9519,6699,29363,1058,1429,3393,2627,99641,46005,3455,1009,1054,1055,1049,1009,12562,2252,1044,2564,12929,8616,16331,6908,1376,2925,1059	3150,2282,1376,6230,9519,6699,29363,1058,1429,3393,2627,99641,46005,3455,1009,1054,1055,1049,1009,12562,2252,1044,2564,12929,8616,16331,6908,1376,2925,1059
case-0672	6379,3105,1215,1180,6587,43556,4580,2627,14941,3997,1054,1055,1050,3997,56442,4897,13690,71240,19596,10590,77481,11300,123117,1287,1168,2622,1891	6379,3105,1215,1180,6587,43556,4580,2627,14941,3997,1054,1055,1050,3997,56442,4897,13690,71240,19596,10590,77481,11300,123117,1287,1168,2622,1891
case-0673	10311,1278,4440,1321,66370,1494,1010,1054,1055,1051,1010,10311,1278,4440,1321,66370,1494	10311,1278,4440,1321,66370,1494,1010,1054,1055,1051,1010,10311,1278,4440,1321,66370,1494
case-0674	3149,2229,8897,1044,1289,3640,1293,1850,1261,1867,1289,1010,1054,1055,1052,1010,3149,2229,8897,1044,1289,3640,1293,1850,1261,1867,1289	3149,2229,8897,1044,1289,3640,1293,1850,1261,1867,1289,1010,1054,1055,1052,1010,3149,2229,8897,1044,1289,3640,1293,1850,1261,1867,1289
case-0675	4580,2627,14941,5697,37814,1013,1010,1054,1055,1053,1013,1010,4580,104880,1215,1129,33280,1214,1185,6829,3796,128254,6587,1214,1187,2627,104880,97014,6829	4580,2627,14941,5697,37814,1013,1010,1054,1055,1053,1013,1010,4580,104880,1215,1129,33280,1214,1185,6829,3796,128254,6587,1214,1187,2627,104880,97014,6829
case-0676	10311,1278,4440,1321,66370,1494,1287,1168,1054,1055,1054,1287,1168,30499,11473	10311,1278,4440,1321,66370,1494,1287,1168,1054,1055,1054,1287,1168,30499,11473
case-0677	3149,2229,8897,1044,1289,3640,1293,1850,1261,1867,1289,3997,1054,1055,1055,3997,3149,2229,8897,1044,1289,3640,1293,1850,1261,1867,1289	3149,2229,8897,1044,1289,3640,1293,1850,1261,1867,1289,3997,1054,1055,1055,3997,3149,2229,8897,1044,1289,3640,1293,1850,1261,1867,1289
case-0678	131032,1161,5387,1154,61970,34756,51836,14941,60649,9018,4518,1054,1055,1056,4518,131032,1161,5387,1154,61970,34756,51836,14941,60649,9018	131032,1161,5387,1154,61970,34756,51836,14941,60649,9018,4518,1054,1055,1056,4518,131032,1161,5387,1154,61970,34756,51836,14941,60649,9018
case-0679	19954,6566,11748,18067,61971,1056,4518,1054,1055,1057,4518,1073,4525,5257,1729,7534,2688,1494,3997,1000	19954,6566,11748,18067,61971,1056,4518,1054,1055,1057,4518,1073,4525,5257,1729,7534,2688,1494,3997,1000
case-0680	3149,2229,8897,1044,1289,3640,1293,1850,1261,1867,1289,1009,1054,1056,1048,47623,1376,16753,2149,2811,1429,9,1897,1429,1110,2811,1032,1049,1050,1051,1052,1053,1125	3149,2229,8897,1044,1289,3640,1293,1850,1261,1867,1289,1009,1054,1056,1048,47623,1376,16753,2149,2811,1429,9,1897,1429,1110,2811,1032,1049,1050,1051,1052,1053,1125
case-0681	4580,104880,1215,1129,33280,1214,1185,6829,3796,128254,6587,1214,1187,2627,104880,97014,6829,4518,1054,1056,1049,4518,4580,104880,1215,1129,33280,1214,1185,6829,3796,128254,6587,1214,1187,2627,104880,97014,6829	4580,104880,1215,1129,33280,1214,1185,6829,3796,128254,6587,1214,1187,2627,104880,97014,6829,4518,1054,1056,1049,4518,4580,104880,1215,1129,33280,1214,1185,6829,3796,128254,6587,1214,1187,2627,104880,97014,6829
case-0682	22177,88164,1013,1010,1054,1056,1050,1013,1010,1073,4525,5257,1729,7534,2688,1494	22177,88164,1013,1010,1054,1056,1050,1013,1010,1073,4525,5257,1729,7534,2688,1494
case-0683	28117,2830,1690,1445,41727,51714,4580,2627,14941,24648,1495,4518,1054,1056,1051,4518,28117,2830,1690,1445,41727,51714,4580,2627,14941,24648,1495	28117,2830,1690,1445,41727,51714,4580,2627,14941,24648,1495,4518,1054,1056,1051,4518,28117,2830,1690,1445,41727,51714,4580,2627,14941,24648,1495
case-0684	6379,3105,1215,1180,6587,43556,4580,2627,14941,1032,1054,1056,1052,30856,2461,61970,34756,9963,30094,16660,22221,1160,49740,3393	6379,3105,1215,1180,6587,43556,4580,2627,14941,1032,1054,1056,1052,30856,2461,61970,34756,9963,30094,16660,22221,1160,49740,3393
case-0685	10311,1278,4440,1321,66370,1494,1010,1054,1056,1053,1010,1689,9605,3721	10311,1278,4440,1321,66370,1494,1010,1054,1056,1053,1010,1689,9605,3721
case-0686	28117,2830,1690,1445,41727,51714,4580,2627,14941,24648,1495,4518,1054,1056,1054,4518,28117,2830,1690,1445,41727,51714,4580,2627,14941,24648,1495,3997,28440,106505,82822,33468,35416	28117,2830,1690,1445,41727,51714,4580,2627,14941,24648,1495,4518,1054,1056,1054,4518,28117,2830,1690,1445,41727,51714,4580,2627,14941,24648,1495,3997,28440,106505,82822,33468,35416
case-0687	6379,3105,1215,1180,6587,43556,4580,2627,14941,3997,1054,1056,1055,3997,90795,2461,61970,34756,9963,30094,16660,22221,1160,49740,3393	6379,3105,1215,1180,6587,43556,4580,2627,14941,3997,1054,1056,1055,3997,90795,2461,61970,34756,9963,30094,16660,22221,1160,49740,3393
case-0688	32587,1299,11139,44618,11139,1608,11388,2794,84349,3997,1054,1056,1056,3997,22177,88164	32587,1299,11139,44618,11139,1608,11388,2794,84349,3997,1054,1056,1056,3997,22177,88164
case-0689	12562,2252,1044,2564,12929,8616,16331,6908,1376,2925,1059,1013,1010,1054,1056,1057,1013,1010,9226,7739,2864,1895,49875,19602	12562,2252,1044,2564,12929,8616,16331,6908,1376,2925,1059,1013,1010,1054,1056,1057,1013,1010,9226,7739,2864,1895,49875,19602
case-0690	4580,104880,1215,1129,33280,1214,1185,6829,3796,128254,6587,1214,1187,2627,104880,97014,6829,1009,1054,1057,1048,1009,56442,4897,13690,71240,19596,10590,77481,11300,123117	4580,104880,1215,1129,33280,1214,1185,6829,3796,128254,6587,1214,1187,2627,104880,97014,6829,1009,1054,1057,1048,1009,56442,4897,13690,71240,19596,10590,77481,11300,123117
case-0691	30499,11473,1032,1032,1054,1057,1049,1032,18228,1278,4440,1321,66370,1494	30499,11473,1032,1032,1054,1057,1049,1032,18228,1278,4440,1321,66370,1494
